Accuracy :,0.6666666666666666
AUC :,0.638888888888889
F1 :,0.7407407407407408
Sensitivity :,0.8333333333333334
Specificity :,0.4444444444444444
MCC :,0.3042903097250923

TP :,10
FP :,5
TN :,4
FN :,2
