Accuracy :,0.7804878048780488
AUC :,0.7794509594882728
F1 :,0.7969924812030075
Sensitivity :,0.7910447761194029
Specificity :,0.7678571428571429
MCC :,0.5581585991650173

TP :,53
FP :,13
TN :,43
FN :,14
