Accuracy :,0.8080808080808081
AUC :,0.8101472995090017
F1 :,0.8080808080808081
Sensitivity :,0.7692307692307693
Specificity :,0.851063829787234
MCC :,0.6202945990180033

TP :,40
FP :,7
TN :,40
FN :,12
